Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU14,OUT013,4171.75085707993
FDD22,OUT027,3141.1211553893368
FDM27,OUT017,2538.531347931799
FDL02,OUT027,2769.6271993283435
NCA17,OUT035,2494.6813945658187
FDE38,OUT019,421.20008037196015
NCG07,OUT049,3098.086443464393
DRC27,OUT013,4027.657821354265
FDA27,OUT035,4167.483092882507
FDW40,OUT045,2074.8684520493657
DRI11,OUT013,1937.947987532089
FDN50,OUT046,1511.7278888842925
FDR12,OUT046,2918.89839932259
FDT34,OUT027,2800.2366217077265
FDW11,OUT035,956.4110694499599
NCO30,OUT027,4927.211801250993
FDZ34,OUT017,3133.259865910369
FDU45,OUT017,1905.1565343813863
NCD42,OUT035,610.493523153933
FDX25,OUT045,3033.7198279715944
NCR29,OUT046,855.2186016819659
FDX43,OUT019,459.04181777356933
FDB04,OUT010,184.40020939023827
FDR49,OUT027,1368.697589494943
FDS39,OUT018,1973.5601374718037
FDW58,OUT045,1645.726500233117
FDG22,OUT019,81.65376740793953
FDG31,OUT017,1003.2740367256303
NCV53,OUT027,6261.9492883830435
DRJ37,OUT035,2480.077086348839
FDV07,OUT035,1701.361810540967
FDW52,OUT018,2543.782436350545
FDT15,OUT045,3082.219165328124
FDD02,OUT018,1862.0939030532597
FDM16,OUT035,1172.8882580806983
NCE55,OUT046,2897.72064297718
FDB57,OUT018,3396.645292241323
FDQ04,OUT013,618.3636582236065
FDQ47,OUT019,81.18634382998015
FDY14,OUT019,593.2375878186175
DRK37,OUT017,3129.9038248581837
FDO25,OUT017,3737.9697379570057
FDL57,OUT046,4065.181099608117
NCK29,OUT018,1884.9603808651395
FDK46,OUT027,6263.151065539015
NCB43,OUT010,503.81929488282475
DRE01,OUT027,5993.829971477474
FDC46,OUT018,2970.8650107050803
FDQ23,OUT045,1645.726500233117
FDX38,OUT049,773.3127019835679
FDG60,OUT018,3578.9233559959007
FDW55,OUT017,4062.547753261948
FDP39,OUT013,771.2759017713985
FDB20,OUT018,1243.854089976748
FDV21,OUT017,2028.2276957518459
FDZ02,OUT013,1545.3200777625955
FDP19,OUT027,3423.681420537292
FDA38,OUT035,4022.5856513384438
FDH22,OUT045,2014.9562672033487
DRM11,OUT045,4167.102282644446
FDO12,OUT027,5511.876333271627
FDT14,OUT049,2039.5444550404584
FDW34,OUT010,544.9912526480232
FDG04,OUT027,5165.833187657885
FDW59,OUT018,1341.6671613834733
FDR33,OUT018,1612.2638878116513
FDP32,OUT013,2073.277398743919
FDL13,OUT027,6127.8473184901695
FDD22,OUT013,1928.7598009958224
FDV40,OUT027,1870.0983052178544
NCD55,OUT046,614.4220086936757
FDQ20,OUT010,79.53471753520482
FDD28,OUT045,855.2186016819659
FDC39,OUT045,3686.536731596487
NCR17,OUT049,1993.6177013424458
DRO35,OUT018,1817.6142400968768
FDF40,OUT049,4134.342928063203
FDR31,OUT018,2376.541559112045
NCQ41,OUT017,3092.333008380936
FDP38,OUT046,773.3127019835679
NCU54,OUT027,5583.3541474081985
FDG22,OUT018,579.3792760391794
DRK59,OUT013,3812.225562084426
FDC37,OUT046,1645.726500233117
NCO42,OUT013,2451.057637219091
NCT42,OUT017,2472.8858960460198
FDX27,OUT035,1480.5542294132415
FDV40,OUT018,1115.1170684649521
FDT45,OUT027,1765.4986834859462
FDS47,OUT019,236.55710330906342
FDR45,OUT035,3964.889545380466
FDB03,OUT045,3896.3281353480247
FDO49,OUT035,808.6609040528855
FDU60,OUT027,4267.36825745677
FDB26,OUT018,773.7896083220656
FDB46,OUT017,3679.261058456108
FDQ37,OUT019,536.9562179799492
FDN03,OUT017,4020.1302808586793
NCX30,OUT045,4029.7470995332237
FDK32,OUT019,317.157257513905
DRM47,OUT013,3071.8281765980223
NCO02,OUT046,1111.601433000488
FDP04,OUT013,994.2621805118763
NCO43,OUT049,1639.2986892848014
FDD59,OUT013,1317.1054012709244
FDQ10,OUT017,2899.40070460925
FDW45,OUT035,2506.109525942803
NCK30,OUT049,4046.8549955757408
FDU31,OUT018,3309.32201151984
NCQ17,OUT019,321.0945908049858
FDN01,OUT017,2899.4127589331692
FDZ19,OUT049,2887.4349633158195
DRG37,OUT017,2524.8984652211666
FDE32,OUT045,610.493523153933
FDO34,OUT049,2762.7804729181735
FDM04,OUT019,140.03583659906232
FDZ25,OUT049,2890.957168313121
FDU08,OUT049,1556.2560263490511
NCW30,OUT045,4025.06802106508
NCM18,OUT013,918.9388817379752
FDS22,OUT035,620.4004584357759
NCH18,OUT017,3975.798558518433
FDC23,OUT013,2913.2752497939236
FDY46,OUT013,3033.3438973601264
NCU06,OUT046,3858.5261947190306
FDX57,OUT045,1553.7887141877934
FDX36,OUT027,5816.397406100138
FDL16,OUT045,765.2949080732692
FDT16,OUT010,602.5947558100149
FDN16,OUT018,1608.4646979042434
FDC03,OUT046,3134.9156475998357
DRF60,OUT013,3941.5535920939774
FDS27,OUT027,5584.696064052878
FDP33,OUT010,638.9829772153064
FDJ36,OUT018,1587.7265381257203
NCR42,OUT013,605.7249590556295
FDV14,OUT017,1359.4732048079627
NCP42,OUT035,3099.3943905830743
FDB50,OUT027,2236.874704650437
NCC30,OUT027,4808.304069064301
FDA23,OUT018,1594.0432730677642
FDW16,OUT017,1413.3608976490457
FDQ52,OUT010,581.7866245312149
FDB58,OUT049,2295.8662818813673
NCP29,OUT049,1017.8466594005594
NCM05,OUT045,4146.598031709195
FDO25,OUT013,3668.563888271222
NCM54,OUT046,2105.3022480074374
NCL54,OUT046,2915.664054271945
FDL39,OUT010,480.05096803785835
FDF53,OUT018,2773.3358234756643
NCQ42,OUT035,2030.945037798694
FDF58,OUT013,959.5852294114065
FDZ04,OUT035,1043.086678663915
FDE26,OUT019,304.73734353210784
FDS60,OUT017,2883.363106422548
FDV58,OUT017,2900.7590030475803
FDM04,OUT045,789.7664834063656
FDE08,OUT035,2497.5908544052677
NCB43,OUT049,3042.8919243921955
FDU11,OUT010,239.809752887325
FDF22,OUT019,503.16310921315164
FDE24,OUT013,2080.496500714099
DRJ49,OUT046,2102.6852757238707
NCQ53,OUT035,3970.830563281414
NCL41,OUT013,605.7249590556295
FDR22,OUT013,1717.4668607694807
FDH04,OUT035,1480.2086280748197
DRH15,OUT045,620.4004584357759
FDY40,OUT049,770.6401845512222
NCI17,OUT035,1552.0923280800896
NCC18,OUT013,2886.9258638014317
FDY28,OUT027,5590.888907884107
FDB45,OUT027,2538.2945807373594
NCL30,OUT018,1907.7786913393386
FDM10,OUT017,3694.9872820633154
FDH22,OUT027,3465.3103449786477
NCZ53,OUT017,3087.550501579533
NCI18,OUT013,3722.0684481976086
FDH14,OUT027,3443.874109563457
FDR36,OUT027,1042.654186818206
FDW01,OUT045,2499.0450616030466
FDK02,OUT027,3085.038354775534
FDJ02,OUT018,2391.9554246148596
FDU55,OUT013,4250.357643038261
NCV18,OUT027,2526.5427622803086
FDH14,OUT018,1914.4842818950553
FDZ37,OUT045,1392.5336104107594
FDX49,OUT049,3774.08748974193
NCD43,OUT046,1645.726500233117
FDZ07,OUT013,918.9388817379752
FDK43,OUT035,2061.6373062408416
FDR32,OUT018,3413.8051222444055
FDT39,OUT013,2462.2617228234335
NCV54,OUT017,2006.5434961139308
FDF38,OUT018,586.0395254650562
FDV60,OUT046,3021.7878255426017
FDH44,OUT027,3996.1002153406885
FDS21,OUT046,952.8217609178421
NCL41,OUT045,607.7617592677989
FDM46,OUT017,1486.8039298816502
FDU27,OUT045,773.3127019835679
NCJ54,OUT017,3901.5011639384634
DRG51,OUT018,2541.231240185069
NCA29,OUT019,358.5033416612558
FDR47,OUT045,3047.241692786235
NCL19,OUT027,3467.1984084883647
DRG01,OUT049,1198.137051794646
FDG10,OUT046,855.2186016819659
NCV05,OUT049,2482.2115799975604
NCH18,OUT019,563.2649254018705
FDV14,OUT018,1346.3687637232595
DRJ23,OUT035,3027.7170929058884
DRJ11,OUT046,3106.903199768133
FDZ03,OUT017,3107.6321814582134
FDI27,OUT010,93.16300241961176
FDJ14,OUT018,1332.155438716978
FDU32,OUT017,2037.2357645560787
FDD47,OUT027,3961.5404609134694
DRF36,OUT035,3095.691358917566
FDM21,OUT046,4046.4168370696725
FDV10,OUT018,592.0179752071564
FDH60,OUT018,2944.288880965751
FDX47,OUT010,395.6302737486403
FDT19,OUT019,421.0110129410813
FDO11,OUT045,4141.212599040132
FDH24,OUT027,4356.874081270662
FDL02,OUT018,1608.4646979042434
FDB02,OUT049,2911.671914193226
FDA43,OUT046,3096.989070287269
FDG52,OUT045,765.2949080732692
DRC12,OUT013,3042.504202199487
FDY37,OUT018,1990.2706661954933
NCU18,OUT045,2067.4804861649586
FDU09,OUT035,855.2186016819659
DRJ25,OUT027,1406.130854015899
DRE12,OUT018,1800.9172928218768
DRL47,OUT017,2023.401750257022
DRK01,OUT046,1525.2635436757907
FDC22,OUT019,476.0473188045474
FDG44,OUT013,812.2368724445837
FDW04,OUT035,2025.7273262882588
FDK09,OUT049,3796.996729157331
NCN43,OUT035,2049.270458937011
FDG04,OUT049,3114.0887027669482
FDH32,OUT010,184.1713554813354
DRI47,OUT017,2513.1496016046744
DRE15,OUT013,1136.118404683843
FDY11,OUT035,1111.050264125192
FDO60,OUT049,639.8538005291282
FDQ20,OUT018,586.0395254650562
FDO57,OUT027,3980.076703851938
FDT14,OUT019,288.8060069319312
FDA57,OUT049,614.4220086936757
DRN35,OUT017,605.5064707792916
FDJ03,OUT046,773.3127019835679
FDX28,OUT017,1627.4109752623515
DRE25,OUT045,1432.4357838856984
FDR09,OUT046,4045.8382820635884
FDB23,OUT035,3803.759999741105
FDO08,OUT045,2570.7281111073426
FDQ23,OUT049,1624.4294151068962
FDW04,OUT013,2042.6922065466135
DRK13,OUT010,514.0829552373173
NCL17,OUT027,3523.8415302916283
FDY21,OUT035,3095.775511380134
FDJ38,OUT027,5018.761853450523
FDA37,OUT019,271.99915543159756
FDV43,OUT013,640.2776605260011
FDL36,OUT046,1471.7040268952928
FDD53,OUT045,614.4220086936757
FDZ19,OUT010,428.21699659983125
FDV21,OUT045,2028.2276957518459
NCL54,OUT018,2802.350670114158
DRI47,OUT027,4016.491013685643
DRG03,OUT049,2507.4844180331193
FDG21,OUT013,2484.19698566683
FDW03,OUT018,1623.3339720821484
NCI55,OUT046,2084.9887599103868
DRC36,OUT019,412.2749036242133
FDH22,OUT017,2014.9562672033487
FDV20,OUT045,2023.0195108165483
NCU41,OUT027,5313.706977283973
FDN46,OUT027,2740.5582104019727
FDK50,OUT045,2576.1264359616353
NCA05,OUT027,3945.0841364579933
DRH01,OUT018,2775.859491467237
FDT08,OUT018,2393.5382402212695
FDM08,OUT018,3345.7757778240702
FDZ07,OUT035,940.19269963729
FDS22,OUT017,760.9024904606443
FDV35,OUT027,3950.2602519059747
FDI28,OUT010,171.3298679869414
FDW58,OUT027,2513.3332459717285
FDT52,OUT045,4037.0833622251057
FDY34,OUT046,2604.6699541750545
FDR10,OUT046,2614.5175074807335
FDK57,OUT017,1992.2987392058994
FDR02,OUT027,2653.0074219690896
FDX49,OUT046,3796.448143548244
FDQ20,OUT046,614.4220086936757
DRK23,OUT045,4119.866316400346
NCW06,OUT046,3059.540056946765
FDR31,OUT017,2478.5882008659705
NCE43,OUT013,2755.859498469729
DRO59,OUT027,2162.9813188225403
FDN09,OUT049,3953.973401830908
FDR11,OUT046,2558.377932251376
FDO57,OUT013,2515.2265414964086
NCX18,OUT017,3076.330749078381
FDB05,OUT018,3733.482847017467
FDQ08,OUT018,908.3845675408461
NCG43,OUT035,1484.3812950738925
FDJ56,OUT013,1631.2296313473091
FDA13,OUT010,88.99675663371828
FDO56,OUT017,1929.0970969758923
FDB37,OUT018,3696.2917358961035
FDZ02,OUT018,1511.039835589177
FDQ24,OUT046,4173.099309308234
FDM16,OUT013,1127.4102167627143
FDU35,OUT049,1556.2560263490511
FDT35,OUT035,2764.7319405591243
NCX30,OUT049,3953.966891216357
FDG04,OUT017,3089.5930253917404
FDI12,OUT035,1361.8958396157207
FDE35,OUT035,929.1200268061314
NCP14,OUT027,2755.6424830014703
NCY53,OUT045,1701.361810540967
FDP49,OUT017,855.2186016819659
FDQ04,OUT017,618.1451699472686
FDM39,OUT035,2994.9440644819315
FDO58,OUT019,367.0836989861726
FDC56,OUT017,1983.474885655838
NCQ54,OUT046,2748.9169252956053
FDV10,OUT027,1001.4017679500464
NCK17,OUT046,614.4220086936757
NCF55,OUT027,940.6395455608465
FDV33,OUT013,4057.6573081891725
NCH29,OUT019,227.9688582053181
FDA37,OUT027,3306.9458453040907
FDH46,OUT018,1596.949389173891
FDS25,OUT035,1716.0262370780968
FDH04,OUT027,2439.434527026019
FDX52,OUT046,3086.4389899650528
NCD42,OUT017,608.2382346654257
FDW47,OUT017,2002.7060227194975
FDL25,OUT027,2720.4496205421915
NCJ06,OUT010,301.8848483553521
FDY09,OUT013,2891.263992535317
FDS40,OUT046,610.493523153933
FDH41,OUT017,3700.8739186177813
FDG38,OUT035,1359.0045516822845
FDU03,OUT027,4881.3296718068905
FDV20,OUT046,2058.7378117899234
DRB13,OUT045,3131.3892686720574
NCQ30,OUT013,2019.675033300373
NCH06,OUT013,3906.0929461902588
FDU50,OUT018,1767.422046711031
NCO42,OUT019,345.08797180063254
FDW09,OUT018,1258.8917033011185
FDH04,OUT013,1398.9979490173139
FDC21,OUT045,1645.726500233117
FDL21,OUT049,614.4220086936757
FDM46,OUT010,201.60113489704773
FDT22,OUT019,174.91306444287494
FDB28,OUT035,3099.182202534749
FDI12,OUT018,1359.1274717432132
FDA28,OUT045,2023.0195108165483
FDF59,OUT013,2039.984391074903
FDM45,OUT027,3302.454676133093
FDQ56,OUT017,1339.1265795994234
FDR46,OUT049,2507.5880669493713
FDT01,OUT013,3582.0521275506685
FDD16,OUT027,1921.0321232865058
NCU30,OUT010,383.94240020826805
FDM40,OUT010,356.0841864042779
FDI56,OUT035,1474.1266617030508
NCS30,OUT013,2026.7129625264056
FDU08,OUT017,1559.2375865045065
FDX51,OUT027,5632.269049755415
FDA43,OUT045,3086.8808294005976
FDX59,OUT010,81.54668768180751
FDC37,OUT018,1608.4646979042434
FDP58,OUT013,3608.786330853744
NCY42,OUT035,2107.593937810759
FDF21,OUT018,2989.816433829856
FDU10,OUT027,944.476748403633
DRL47,OUT018,1908.1609307798124
FDA58,OUT018,3293.199525824336
FDJ22,OUT049,3053.156667978422
FDK50,OUT046,2562.700636954617
FDO38,OUT035,1270.0112515509772
DRF60,OUT035,3964.889545380466
NCZ42,OUT019,593.160207928664
FDD35,OUT049,2050.9945572922866
FDL25,OUT045,1474.1266617030508
FDJ16,OUT013,840.1505117448512
DRK59,OUT049,3888.322531452741
FDI50,OUT046,3891.197871829909
NCB19,OUT045,1372.295600639085
DRI37,OUT035,915.7964095676267
FDA14,OUT027,3834.4985193846724
FDC08,OUT018,3481.029117785052
FDS45,OUT046,1660.595774411022
FDI21,OUT049,1017.8466594005594
DRJ47,OUT035,2871.0534292094235
DRE37,OUT027,5316.165734333479
FDT55,OUT018,2454.7895889155616
NCG42,OUT027,3465.5382197584963
FDA31,OUT049,2887.4349633158195
NCW42,OUT046,3745.917711564161
FDF50,OUT017,3124.807406713164
FDK56,OUT049,3112.662237017731
FDX10,OUT035,610.493523153933
NCK07,OUT027,4168.767397689386
FDZ49,OUT017,3689.6214868809743
FDR33,OUT013,1651.7067836349977
FDO44,OUT018,1670.558454966277
FDA20,OUT046,3124.635505021417
NCL30,OUT045,2023.0195108165483
FDI05,OUT019,186.76565519638382
FDQ12,OUT018,3376.2187940219696
FDH47,OUT017,1522.840908868033
FDH34,OUT018,3017.7907081983394
FDF29,OUT046,2115.956704272368
FDG40,OUT018,579.3792760391794
NCE18,OUT017,4028.9132477250323
FDP21,OUT010,485.68025059329364
FDY50,OUT013,1379.6267560888755
FDB36,OUT049,2105.6886086372674
NCZ29,OUT049,2058.7378117899234
FDU20,OUT018,1913.0690638344
FDO56,OUT013,1948.0250088575965
FDW31,OUT049,3071.9041592876456
DRH59,OUT013,1139.8254808297813
NCB30,OUT017,3058.0813456576916
FDK43,OUT027,3465.9887906276344
FDW43,OUT045,3863.8267488771326
NCL19,OUT017,2108.645826264514
FDJ27,OUT046,1616.0047611009807
FDC45,OUT046,2794.6865564236878
FDY40,OUT035,780.3745133291793
NCM41,OUT035,1471.7040268952928
NCK18,OUT019,446.27780691265633
FDP37,OUT049,2070.6515872809377
FDA27,OUT027,6351.6261700118575
NCX30,OUT035,3976.4410549118916
FDR09,OUT017,3994.4666086218053
FDG08,OUT027,4619.620379539506
NCU30,OUT013,2528.7994320097523
FDB16,OUT017,1372.558703870052
FDM16,OUT017,1169.1719882804662
FDC48,OUT013,1317.3459955527676
NCF18,OUT046,3047.0697910944887
FDU46,OUT018,1357.3808451480315
FDH41,OUT018,3312.663070349079
NCN42,OUT010,391.1846252300833
FDU49,OUT046,1371.6195924265085
FDB20,OUT027,2180.784941980729
FDG50,OUT019,249.3071079030201
FDW20,OUT045,2049.270458937011
NCO55,OUT049,1651.7067836349977
FDX48,OUT046,2512.487804120409
FDU48,OUT046,2065.44340234564
FDR48,OUT019,340.90425045466844
FDK27,OUT013,2066.235339195365
FDT35,OUT013,2635.33280235453
FDN12,OUT049,1667.8724740412845
NCE31,OUT019,81.1849607133277
FDL21,OUT017,612.1667202051684
FDV56,OUT017,1645.726500233117
FDR16,OUT017,3679.6955592346994
NCP41,OUT049,1651.7067836349977
FDJ27,OUT013,1628.8069965395514
FDA07,OUT017,2002.6849089084226
FDK55,OUT049,1396.575314209556
FDM33,OUT049,3710.9808774366616
FDY46,OUT046,3053.286046978567
FDD36,OUT046,2001.4149292372492
FDB12,OUT027,2784.9561737882314
FDF28,OUT019,286.2565092484548
NCE07,OUT019,330.35402538488074
FDW50,OUT027,4255.2728336223045
NCW18,OUT017,3961.936329008346
NCJ17,OUT019,204.73554584257653
DRZ24,OUT010,308.44959155703464
FDS07,OUT035,1958.3014213510967
NCW05,OUT010,259.9739315254535
FDZ22,OUT018,1332.155438716978
FDK02,OUT046,2008.6419370924625
FDZ45,OUT027,5576.962553023554
FDL25,OUT046,1415.7835324568036
FDS08,OUT045,2883.5709082304156
NCZ42,OUT027,6265.1838903508515
FDX57,OUT035,1545.8790031102928
FDF21,OUT046,3102.877486537012
FDJ56,OUT018,1518.9495466666774
FDX10,OUT013,605.7249590556295
DRG48,OUT035,2481.6549561861343
DRN37,OUT046,2706.3301441287026
NCY41,OUT018,579.3792760391794
FDN28,OUT045,1651.8084666048856
FDE34,OUT045,3053.7097693716787
FDR10,OUT045,2624.809934644958
FDC32,OUT017,1471.7040268952928
DRG13,OUT046,2599.8430407730184
FDP59,OUT049,1642.7449400776616
NCT53,OUT010,410.21828191708147
FDL57,OUT027,6030.5436856664855
FDN32,OUT010,470.88040641951363
FDK09,OUT018,3222.0028602391235
FDA52,OUT010,447.4370925791553
FDC57,OUT049,3032.9777949113313
FDI09,OUT035,3856.840024216263
NCB07,OUT046,3015.5561706663307
FDP26,OUT035,1645.726500233117
FDP40,OUT027,2978.9550478461165
FDL15,OUT013,2484.19698566683
FDV07,OUT046,1743.4479656352232
FDS03,OUT017,1039.930771393273
FDE50,OUT049,3059.7529298703193
FDQ15,OUT017,1271.8518212789388
FDQ33,OUT010,325.22143673593627
FDT22,OUT013,840.1505117448512
DRO35,OUT035,1941.6160068419122
FDJ41,OUT049,4194.440499118379
FDQ27,OUT035,1660.595774411022
FDC26,OUT017,1812.4888274962448
NCF43,OUT027,3551.621589355725
NCR50,OUT035,2501.836407874131
FDE39,OUT018,1885.1267929166584
FDN49,OUT027,1023.247176421902
DRG11,OUT035,1645.726500233117
NCA18,OUT049,1955.8263454410505
FDM36,OUT018,2798.3125269211832
FDW32,OUT017,1359.4732048079627
NCQ18,OUT010,225.52829842293963
FDX14,OUT027,2088.1935395149367
FDD46,OUT017,2467.1624074483357
FDI34,OUT019,566.8734836569181
NCJ17,OUT035,1359.0045516822845
FDB52,OUT035,4193.444467565451
FDV55,OUT018,2353.5611499732368
FDC57,OUT046,3027.2187576617334
FDB29,OUT046,1949.1452591052932
NCO43,OUT035,1633.2966700866439
FDG44,OUT045,825.995305759813
FDJ34,OUT045,2023.0195108165483
FDH40,OUT049,1336.6391354232944
NCD07,OUT027,3046.0325882305697
FDB41,OUT017,763.0396195847619
FDH47,OUT018,1485.5791065391595
DRK37,OUT035,3129.9038248581837
FDM25,OUT019,440.4829446617753
NCX06,OUT045,3057.4171421186034
NCS05,OUT017,2080.2384032989926
FDS39,OUT045,2102.7623636004237
FDC47,OUT027,5882.072888857607
FDG20,OUT013,2904.606040943019
DRL23,OUT017,1645.726500233117
FDY33,OUT013,2539.8899131250714
NCH18,OUT045,3943.5330679968074
FDX47,OUT035,2487.7682902222837
NCB06,OUT045,2567.572067191794
FDP36,OUT049,773.3127019835679
FDW44,OUT018,2787.368676459919
NCU41,OUT018,2918.8758648356616
NCS17,OUT046,1534.7332231507905
FDD46,OUT035,2485.720341283132
FDE45,OUT017,2907.4499089608576
FDI09,OUT017,3872.52139760912
NCJ54,OUT010,586.1256275859007
NCA29,OUT018,2787.368676459919
NCN41,OUT027,3296.2675057918536
FDY34,OUT035,2604.6699541750545
NCG55,OUT035,1937.022623958038
DRM49,OUT046,639.8538005291282
NCB42,OUT049,1983.961521009473
FDE58,OUT045,1933.6904798597668
DRJ25,OUT013,773.1945151360329
FDS47,OUT010,190.50174572826452
FDY21,OUT049,3086.017585337989
NCI54,OUT013,1729.5988236636342
FDO24,OUT017,2537.0153569410495
FDY43,OUT035,2774.5091739845075
FDF35,OUT018,1608.4646979042434
NCP29,OUT019,175.31826276434947
FDN28,OUT027,2528.481018261197
FDJ50,OUT018,773.7896083220656
FDQ14,OUT027,3712.2726134064606
FDC37,OUT035,1645.726500233117
FDN08,OUT046,2001.6116875498735
FDD04,OUT035,2104.6969605553
FDW34,OUT018,3328.6768791217814
FDP04,OUT017,1043.086678663915
NCG07,OUT017,3082.219165328124
NCN14,OUT018,2938.354689810561
FDJ16,OUT045,855.2186016819659
NCM42,OUT045,1660.7703101622217
NCF19,OUT046,773.3127019835679
FDY21,OUT018,2992.82269955965
FDY19,OUT035,1937.022623958038
FDV09,OUT045,2509.633802084292
FDA28,OUT013,2086.548827292416
FDC38,OUT018,1914.4842818950553
FDL28,OUT045,3883.8029098727648
NCH43,OUT049,3728.880512068811
NCN53,OUT045,607.7617592677989
NCW05,OUT017,1651.2919911687652
NCO30,OUT018,2924.764281085404
FDT04,OUT019,87.70398754291418
FDB27,OUT018,3017.828881661558
NCK07,OUT013,2636.6865725556054
NCA53,OUT013,765.9029680251923
FDB33,OUT018,2501.735029204501
FDU37,OUT017,1270.0112515509772
FDR13,OUT035,1936.2037761633783
FDE45,OUT049,2916.7476465803893
FDV37,OUT017,3101.7437652084704
FDX44,OUT019,230.3911003883726
NCL06,OUT017,4089.1869574281413
FDJ28,OUT045,3076.330749078381
FDX55,OUT049,3748.115279331677
NCK17,OUT018,586.0395254650562
FDH52,OUT035,989.3373587431001
FDN13,OUT027,2770.9729738868214
FDK44,OUT018,2773.0304244800523
FDU16,OUT046,1332.5612746298625
FDZ07,OUT017,915.7964095676267
NCN06,OUT027,3904.7364641747054
FDH02,OUT010,202.81082419464894
NCW18,OUT045,3908.5349692192685
FDH57,OUT013,2058.564374321979
FDV35,OUT045,2488.9261827757678
